F108Q3000004|201606|78826.39|0|94|266|||||6.875|0||||||||||||
F108Q3000004|201607|78699.9|0|95|265|||||6.875|0||||||||||||
F108Q3000004|201608|78572.68|0|96|264|||||6.875|0||||||||||||
F108Q3000004|201609|78444.74|0|97|263|||||6.875|0||||||||||||
F108Q3000004|201610|78444.74|0|98|262|||||6.875|0||||||||||||
F108Q3000004|201611|78186.65|0|99|261|||||6.875|0||||||||||||
F108Q3000004|201612|78056.49|0|100|260|||||6.875|0||||||||||||
F108Q3000004|201701|78056.49|0|101|259|||||6.875|0||||||||||||
F108Q3000004|201702|77793.94|0|102|258|||||6.875|0||||||||||||
F108Q3000004|201703|77661.53|0|103|257|||||6.875|0||||||||||||
F108Q3000004|201704|77528.37|0|104|256|||||6.875|0||||||||||||
F108Q3000004|201705|77394.44|0|105|255|||||6.875|0||||||||||||
F108Q3000004|201706|77259.75|0|106|254|||||6.875|0||||||||||||
F108Q3000004|201707|77259.75|0|107|253|||||6.875|0||||||||||||
F108Q3000004|201708|76988.04|0|108|252|||||6.875|0||||||||||||
F108Q3000004|201709|76851.02|0|109|251|||||6.875|0|||||||||||0|
F108Q3000005|200808|88000|0|0|360|||||6.875|0||||||||||||
F108Q3000005|200809|88000|0|1|359|||||6.875|0||||||||||||
F108Q3000005|200810|88000|0|2|358|||||6.875|0||||||||||||
F108Q3000005|200811|88000|0|3|357|||||6.875|0||||||||||||
F108Q3000005|200812|88000|0|4|356|||||6.875|0||||||||||||
F108Q3000005|200901|88000|0|5|355|||||6.875|0||||||||||||
F108Q3000005|200902|88000|0|6|354|||||6.875|0||||||||||||
F108Q3000005|200903|87550|0|7|353|||||6.875|0||||||||||||
F108Q3000005|200904|87396.54|0|8|352|||||6.875|0||||||||||||
F108Q3000005|200905|87319.15|0|9|351|||||6.875|0||||||||||||
F108Q3000005|200906|87241.32|0|10|350|||||6.875|0||||||||||||
F108Q3000005|200907|87163.04|0|11|349|||||6.875|0||||||||||||
F108Q3000005|200908|87163.04|0|12|348|||||6.875|0||||||||||||
F108Q3000005|200909|87005.13|0|13|347|||||6.875|0||||||||||||
F108Q3000005|200910|87005.13|0|14|346|||||6.875|0||||||||||||
F108Q3000005|200911|86925.5|0|15|345|||||6.875|0||||||||||||
F108Q3000005|200912|86764.86|0|16|344|||||6.875|0||||||||||||
F108Q3000005|201001|86683.85|0|17|343|||||6.875|0||||||||||||
F108Q3000005|201002|86683.85|0|18|342|||||6.875|0||||||||||||
F108Q3000005|201003|86602.38|0|19|341|||||6.875|0||||||||||||
F108Q3000005|201004|86438.03|0|20|340|||||6.875|0||||||||||||
F108Q3000005|201005|86438.03|0|21|339|||||6.875|0||||||||||||
F108Q3000005|201006|86271.79|0|22|338|||||6.875|0||||||||||||
F108Q3000005|201007|86271.79|0|23|337|||||6.875|0||||||||||||
F108Q3000005|201008|86187.96|0|24|336|||||6.875|0||||||||||||
F108Q3000005|201009|86018.85|0|25|335|||||6.875|0||||||||||||
F108Q3000005|201010|86018.85|0|26|334|||||6.875|0||||||||||||
F108Q3000005|201011|85933.57|0|27|333|||||6.875|0||||||||||||
F108Q3000005|201012|85847.8|0|28|332|||||6.875|0||||||||||||
F108Q3000005|201101|85761.54|0|29|331|||||6.875|0||||||||||||
F108Q3000005|201102|85674.78|0|30|330|||||6.875|0||||||||||||
F108Q3000005|201103|85587.53|0|31|329|||||6.875|0||||||||||||
F108Q3000005|201104|85499.78|0|32|328|||||6.875|0||||||||||||
F108Q3000005|201105|85322.76|0|33|327|||||6.875|0||||||||||||
F108Q3000005|201106|85322.76|0|34|326|||||6.875|0||||||||||||
F108Q3000005|201107|85233.49|0|35|325|||||6.875|0||||||||||||
F108Q3000005|201108|85143.71|0|36|324|||||6.875|0||||||||||||
F108Q3000005|201109|84962.6|0|37|323|||||6.875|0||||||||||||
F108Q3000005|201110|84962.6|0|38|322|||||6.875|0||||||||||||
F108Q3000005|201111|84779.4|0|39|321|||||6.875|0||||||||||||
F108Q3000005|201112|84779.4|0|40|320|||||6.875|0||||||||||||
