,loanSequenceNumber,monthlyReportingPeriod,currentActualUPB,currentLoanDelinquencyStatus,loanAge,remainingMonthToLegalMaturity,repurchaseFlag,modificationFlag,zeroBalanceCode,zeroBalanceEffectiveDate,currentInterestRate,currentDeferredUPB,dueDateOfLastPaidInstallment,miRecoveries,netSalesProceeds,nonMiRecoveries,expenses,legalCosts,maintenanceAndPreservationCosts,taxesAndInsurance,miscellaneousExpenses,actualLossCalculation,modificationCost,stepModificationFlag,deferredPaymentModification,estimatedLoandToValue,yr,qr,defaulted,creditScore,firstPaymentDate,firstTimeHomeBuyerFlag,maturityDate,metropolitanDivisionOrMSA,mortgageInsurancePercentage,numberOfUnits,occupancyStatus,originalCombinedLoanToValue,originalDebtToIncomeRatio,originalUPB,originalLoanToValue,originalInterestRate,channel,prepaymentPenaltyMortgageFlag,productType,propertyState,propertyType,postalCode,loanSequenceNumber,loanPurpose,originalLoanTerm,numberOfBorrowers,sellerName,servicerName,superConformingFlag,preHarpLoanSequenceNumber,yr,qr
1627,F108Q3000028,201503,63275.55,0,79,281,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1628,F108Q3000028,201504,63066.66,0,80,280,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1629,F108Q3000028,201505,62958.56,0,81,279,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1630,F108Q3000028,201506,62849.91,0,82,278,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1631,F108Q3000028,201507,62740.71,0,83,277,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1632,F108Q3000028,201508,62630.95,0,84,276,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1633,F108Q3000028,201509,62520.63,0,85,275,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1634,F108Q3000028,201510,62409.74,0,86,274,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1635,F108Q3000028,201511,62298.29,0,87,273,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1636,F108Q3000028,201512,62186.27,0,88,272,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1637,F108Q3000028,201601,62073.68,0,89,271,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1638,F108Q3000028,201602,61960.51,0,90,270,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1639,F108Q3000028,201603,61846.77,0,91,269,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1640,F108Q3000028,201604,61732.45,0,92,268,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1641,F108Q3000028,201605,61617.55,0,93,267,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1642,F108Q3000028,201606,61502.05,0,94,266,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1643,F108Q3000028,201607,61385.97,0,95,265,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1644,F108Q3000028,201608,61269.29,0,96,264,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1645,F108Q3000028,201609,61152.02,0,97,263,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1646,F108Q3000028,201610,61034.15,0,98,262,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1647,F108Q3000028,201611,60915.68,0,99,261,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1648,F108Q3000028,201612,60796.61,0,100,260,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1649,F108Q3000028,201701,60676.92,0,101,259,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1650,F108Q3000028,201702,60556.63,0,102,258,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1651,F108Q3000028,201703,60435.72,0,103,257,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1652,F108Q3000028,201704,60314.19,0,104,256,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1653,F108Q3000028,201705,60192.05,0,105,255,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1654,F108Q3000028,201706,60192.05,0,106,254,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1655,F108Q3000028,201707,60069.28,0,107,253,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1656,F108Q3000028,201708,59831.83,1,108,252,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1657,F108Q3000028,201709,59711.28,0,109,251,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,768,200809,N,203808,30460.0,0,1,P,70.0,42,70000,70,6.125,R,N,FRM,KY,SF,40300,F108Q3000028,N,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1658,F108Q3000029,200810,165000.0,0,0,360,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,770,200811,N,203810,NotA,0,1,P,80.0,45,165000,80,6.125,R,N,FRM,ND,SF,58300,F108Q3000029,C,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
1659,F108Q3000029,200811,165000.0,0,1,359,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,770,200811,N,203810,NotA,0,1,P,80.0,45,165000,80,6.125,R,N,FRM,ND,SF,58300,F108Q3000029,C,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
1660,F108Q3000029,200812,165000.0,0,2,358,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,770,200811,N,203810,NotA,0,1,P,80.0,45,165000,80,6.125,R,N,FRM,ND,SF,58300,F108Q3000029,C,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
1661,F108Q3000029,200901,165000.0,0,3,357,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,770,200811,N,203810,NotA,0,1,P,80.0,45,165000,80,6.125,R,N,FRM,ND,SF,58300,F108Q3000029,C,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
1662,F108Q3000029,200902,165000.0,0,4,356,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,770,200811,N,203810,NotA,0,1,P,80.0,45,165000,80,6.125,R,N,FRM,ND,SF,58300,F108Q3000029,C,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
1663,F108Q3000029,200903,164000.0,0,5,355,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,770,200811,N,203810,NotA,0,1,P,80.0,45,165000,80,6.125,R,N,FRM,ND,SF,58300,F108Q3000029,C,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
1664,F108Q3000029,200904,164000.0,0,6,354,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,770,200811,N,203810,NotA,0,1,P,80.0,45,165000,80,6.125,R,N,FRM,ND,SF,58300,F108Q3000029,C,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
1665,F108Q3000029,200905,164058.64,0,7,353,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,770,200811,N,203810,NotA,0,1,P,80.0,45,165000,80,6.125,R,N,FRM,ND,SF,58300,F108Q3000029,C,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
1666,F108Q3000029,200906,163892.24,0,8,352,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,770,200811,N,203810,NotA,0,1,P,80.0,45,165000,80,6.125,R,N,FRM,ND,SF,58300,F108Q3000029,C,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
1667,F108Q3000029,200907,163724.99,0,9,351,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,770,200811,N,203810,NotA,0,1,P,80.0,45,165000,80,6.125,R,N,FRM,ND,SF,58300,F108Q3000029,C,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
1668,F108Q3000029,200908,163556.89,0,10,350,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,770,200811,N,203810,NotA,0,1,P,80.0,45,165000,80,6.125,R,N,FRM,ND,SF,58300,F108Q3000029,C,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
1669,F108Q3000029,200909,163387.93,0,11,349,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,770,200811,N,203810,NotA,0,1,P,80.0,45,165000,80,6.125,R,N,FRM,ND,SF,58300,F108Q3000029,C,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
1670,F108Q3000029,200910,163218.11,0,12,348,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,770,200811,N,203810,NotA,0,1,P,80.0,45,165000,80,6.125,R,N,FRM,ND,SF,58300,F108Q3000029,C,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
1671,F108Q3000029,200911,0.0,0,13,347,N,NotA,1,200911.0,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,770,200811,N,203810,NotA,0,1,P,80.0,45,165000,80,6.125,R,N,FRM,ND,SF,58300,F108Q3000029,C,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
1672,F108Q3000030,200808,294000.0,0,0,360,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,698,200809,N,203808,NotA,0,1,S,90.0,47,294000,80,6.125,R,N,FRM,NC,SF,28600,F108Q3000030,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1673,F108Q3000030,200809,294000.0,0,1,359,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,698,200809,N,203808,NotA,0,1,S,90.0,47,294000,80,6.125,R,N,FRM,NC,SF,28600,F108Q3000030,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1674,F108Q3000030,200810,294000.0,0,2,358,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,698,200809,N,203808,NotA,0,1,S,90.0,47,294000,80,6.125,R,N,FRM,NC,SF,28600,F108Q3000030,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1675,F108Q3000030,200811,293000.0,0,3,357,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,698,200809,N,203808,NotA,0,1,S,90.0,47,294000,80,6.125,R,N,FRM,NC,SF,28600,F108Q3000030,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1676,F108Q3000030,200812,293000.0,0,4,356,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,698,200809,N,203808,NotA,0,1,S,90.0,47,294000,80,6.125,R,N,FRM,NC,SF,28600,F108Q3000030,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1677,F108Q3000030,200901,293000.0,0,5,355,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,698,200809,N,203808,NotA,0,1,S,90.0,47,294000,80,6.125,R,N,FRM,NC,SF,28600,F108Q3000030,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1678,F108Q3000030,200902,292000.0,0,6,354,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,698,200809,N,203808,NotA,0,1,S,90.0,47,294000,80,6.125,R,N,FRM,NC,SF,28600,F108Q3000030,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1679,F108Q3000030,200903,292056.25,0,7,353,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,698,200809,N,203808,NotA,0,1,S,90.0,47,294000,80,6.125,R,N,FRM,NC,SF,28600,F108Q3000030,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1680,F108Q3000030,200904,291760.04,0,8,352,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,698,200809,N,203808,NotA,0,1,S,90.0,47,294000,80,6.125,R,N,FRM,NC,SF,28600,F108Q3000030,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1681,F108Q3000030,200905,291462.32,0,9,351,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,698,200809,N,203808,NotA,0,1,S,90.0,47,294000,80,6.125,R,N,FRM,NC,SF,28600,F108Q3000030,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1682,F108Q3000030,200906,291163.08,0,10,350,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,698,200809,N,203808,NotA,0,1,S,90.0,47,294000,80,6.125,R,N,FRM,NC,SF,28600,F108Q3000030,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1683,F108Q3000030,200907,290862.31,0,11,349,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,698,200809,N,203808,NotA,0,1,S,90.0,47,294000,80,6.125,R,N,FRM,NC,SF,28600,F108Q3000030,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1684,F108Q3000030,200908,290560.01,0,12,348,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,698,200809,N,203808,NotA,0,1,S,90.0,47,294000,80,6.125,R,N,FRM,NC,SF,28600,F108Q3000030,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1685,F108Q3000030,200909,290256.17,0,13,347,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,698,200809,N,203808,NotA,0,1,S,90.0,47,294000,80,6.125,R,N,FRM,NC,SF,28600,F108Q3000030,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1686,F108Q3000030,200910,289950.78,0,14,346,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,698,200809,N,203808,NotA,0,1,S,90.0,47,294000,80,6.125,R,N,FRM,NC,SF,28600,F108Q3000030,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1687,F108Q3000030,200911,289643.83,0,15,345,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,698,200809,N,203808,NotA,0,1,S,90.0,47,294000,80,6.125,R,N,FRM,NC,SF,28600,F108Q3000030,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1688,F108Q3000030,200912,289335.31,0,16,344,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,698,200809,N,203808,NotA,0,1,S,90.0,47,294000,80,6.125,R,N,FRM,NC,SF,28600,F108Q3000030,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1689,F108Q3000030,201001,289025.22,0,17,343,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,698,200809,N,203808,NotA,0,1,S,90.0,47,294000,80,6.125,R,N,FRM,NC,SF,28600,F108Q3000030,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1690,F108Q3000030,201002,288713.54,0,18,342,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,698,200809,N,203808,NotA,0,1,S,90.0,47,294000,80,6.125,R,N,FRM,NC,SF,28600,F108Q3000030,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1691,F108Q3000030,201003,288400.27,0,19,341,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,698,200809,N,203808,NotA,0,1,S,90.0,47,294000,80,6.125,R,N,FRM,NC,SF,28600,F108Q3000030,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1692,F108Q3000030,201004,288067.7,0,20,340,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,698,200809,N,203808,NotA,0,1,S,90.0,47,294000,80,6.125,R,N,FRM,NC,SF,28600,F108Q3000030,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1693,F108Q3000030,201005,287751.14,0,21,339,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,698,200809,N,203808,NotA,0,1,S,90.0,47,294000,80,6.125,R,N,FRM,NC,SF,28600,F108Q3000030,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
